,title,writer,date,views,likes
766,(완료)떡밥 400개 판매합니다!,부드러운 도적 1668,2023.12.26,42,0
767,여러가지 구매완료,쿠루미루쿠,2023.12.26,137,0
768,"목재, 돌 세트 구합니다!",부드러운 도적 1668,2023.12.26,64,1
769,[완료] 돈다발레시피 판매합니다!,카루,2023.12.24,220,3
770,무절임통 구해요,학살중인 군주 9060,2023.12.24,101,0
771,2마일로 철광석 30개(1셋) 구해요,요구르트,2023.12.24,116,0
772,트리케라톱스 몸통 있으신 분..?,배고픈 광전사 2721,2023.12.24,56,0
773,동린이 유럽풍 가구 구해요😭 도와주세요,똥손 트롤 9642,2023.12.24,85,0
774,이동식 쓰레기통 구합니다,오늘가입한 삼촌 3566,2023.12.24,80,0
775,사과 구해요.. 거래 완료,배고픈 광전사 2721,2023.12.24,116,1
776,마일로 덩 구매원해요,노련한 파괴왕 4470,2023.12.24,68,0
777,"오너먼트 (빨,파,금) 구매 원해요",햇,2023.12.23,114,0
778,배 체리 복숭아 필요해요! 하나씩 1마일 드려요 -완-,흑당아몬드,2023.12.23,72,0
779,2덩에 1마일 교환하고싶오용,뽀야뽀야,2023.12.23,161,2
780,돈다발레시피 4만벨에 사여,세계 최강 저승사자 3617,2023.12.22,102,5
781,돈다발래시피사용,라운지대표 형 6781,2023.12.22,71,1
782,오렌지 나무 구해요!,세계 최강 트롤 844,2023.12.21,140,3
783,교배꽃 드려요,숌뮹칭,2023.12.21,107,0
784,뉴비 무좀도와주세욤 완료,고뇌하는 저승사자 895,2023.12.21,104,1
785,과일 교환하실분 ㅠㅠ,개망구,2023.12.21,168,5
786,떡밥 300개 팔아용,학살중인 군주 9060,2023.12.20,78,0
787,친구를구해요,노가다숲힐링게임,2023.12.20,78,1
788,모여봐요 198000벨의 숲^^,노가다숲힐링게임,2023.12.20,138,0
789,섬에무가격 좀높으신분찾아요,고뇌하는 저승사자 895,2023.12.20,89,1
790,돈다발레시피 50마일에 사용,000,2023.12.20,143,0
791,모여봐요 노동…아니동물의숲,노가다숲힐링게임,2023.12.19,244,8
792,미술품 팔아요,프라탑오십개,2023.12.19,82,1
793,[완료] 파란색 히아신스 구합니다!,카루,2023.12.19,151,0
794,모동숲 초보 ㅜㅜ,세은,2023.12.18,148,4
795,1마일당 100만벨로 바꾸어 드립니다,000,2023.12.18,507,0
796,떡밥 100개 20마일에 거래하실분 (완료),히죽아 어딨니,2023.12.18,115,1
797,섬 무값 102벨 이상이신 분 있나요ㅠㅠ,채채야,2023.12.17,105,1
798,떡밥이랑 마일 거래해요,늅2ㅣ,2023.12.17,80,0
799,성벽/중세거리/성문/은방울꽃팔아요,규지지,2023.12.17,142,0
800,액자 해적템 재료 낯선 고양이 가방 구매해요 !!!!,금손 언데드 845,2023.12.17,64,0
801,"밀,감자,당근 모종 무료나눔해용",000,2023.12.17,70,0
802,성탑 하나에 25만가격짜리를 250만에 삽니다 최대 2개,000,2023.12.17,85,0
803,쓰레기통 100만벨에 사용,000,2023.12.17,71,1
804,떡밥 액자 완료,쿠루미루쿠,2023.12.17,105,1
805,액자 낯선고양이 가방 해적템 재료 구매해요,금손 언데드 845,2023.12.17,41,1
806,1마일당 495000벨,000,2023.12.16,84,0
807,떡밥 100개 10마일,000,2023.12.15,71,0
808,2덩으로 1마일 구해요,처드,2023.12.15,65,1
809,ATM 297만벨에 사요,000,2023.12.15,101,1
810,ATM사요,000,2023.12.15,74,0
811,떡밥 팔아요 125개의 20마일,000,2023.12.15,34,0
812,떡밥 거래 해주실분 (100개당 마일20개),햇,2023.12.15,148,0
813,2덩 당 1마일 거래 가능하신주대님,뽀야뽀야,2023.12.14,95,0
814,레시피 구해요❤️,블리쇼,2023.12.14,60,1
815,금물뿌리개 사요!!,꿈에서본 마법사 7288,2023.12.13,90,4
816,배!!,먛먛,2023.12.13,58,0
817,구해요,시 윤 인 뎅,2023.12.13,67,0
818,2덩으로 마일 구해요!!,처드,2023.12.13,67,1
819,완료)돈다발 레시피 사요,겜숲자,2023.12.13,55,0
820,"레시피, 요리레시피 나눔합니다.",DL 낙원,2023.12.13,113,0
821,마일주대님 사기 조심⚠,사람이에여,2023.12.12,169,6
822,[거래완료] 병태 유니오 액자 팔아요,고양이가왔섬가지마,2023.12.12,85,0
823,박미애님!들어와주세여!,사람이에여,2023.12.11,104,1
824,가구!사여!+의류도 삽니다(마일 제시 해주세여),사람이에여,2023.12.11,127,1
825,"사과,배,복숭아 구합니다!!!! -구했습니다@",jidan,2023.12.11,121,0
826,금장미 리스 레시피 구해요,8ㅁ8,2023.12.11,56,0
827,[거래완료]돈다발 레시피 구해요,세계 최강 수호신 5455,2023.12.11,100,2
828,2덩으로 1마일 구해요,처드,2023.12.10,63,1
829,돈다발 사요,네이버최강 겜돌이 4483,2023.12.10,78,1
830,사람이에여님 들어와주세요,네이버최강 겜돌이 4483,2023.12.10,158,2
831,과일 구해요 ㅠㅠ,광이라,2023.12.10,95,2
832,돈다발 레시피 구합니다,네이버최강 겜돌이 4483,2023.12.10,108,0
833,2덩으로 1마일 구해요,처드,2023.12.10,53,0
834,2덩에 1마일로 거래합니당,뽀야뽀야,2023.12.10,96,0
835,(완료)섬 정리 알바 구해요,열렙 중인 파괴왕 8246,2023.12.09,225,1
836,열매 구해요,맛있는 케이크 8787,2023.12.09,77,0
837,떡밥 구해여,숌뮹칭,2023.12.09,49,0
838,(구매 완료)돈다발 레시피 구합니다,모카,2023.12.08,145,0
839,은방울꽃 개당1마일에 판매합니다.,슈우,2023.12.08,48,0
840,떡밥 200개 팔아요,학살중인 군주 9060,2023.12.08,69,3
841,[마감] 꽃 판매,페니실린을 이겼어,2023.12.07,113,3
842,모동숲 레시피 구합니다!,부드러운 도적 1668,2023.12.07,104,1
843,파란장미 2마일에 1송이 삽니다!!,노련한 수호신 5391,2023.12.07,68,1
844,파란장미 1송이 삽니다!,노련한 수호신 5391,2023.12.07,51,0
845,DIY 레시피 교환해요 🤓☺️,가앵,2023.12.07,63,0
846,금물뿌리개 구해용,이유leeu,2023.12.07,62,0
847,파란장미나 황금장미 구해요!,이유leeu,2023.12.06,104,3
848,겨울 관련 레시피 구함요!(완제품도 가능),사람이에여,2023.12.06,42,1
849,크리스마스 트리,호로롱,2023.12.06,87,2
850,돈다발 레시피 구해요,하뽀,2023.12.06,41,0
851,돈다발 레시피 30마일에 삽니다.,소소한 하루,2023.12.06,75,0
852,돈다발 레시피 구합니다 (마일여행권 드림),채채야,2023.12.06,59,1
853,돈다발 레시피 구해요!!,juno,2023.12.05,245,8
854,떡밥 50개 저렴하게 팔아요,토리딩디이딩,2023.12.05,85,0
855,돈다발 레시피 삽니다,라운지 초심자 a578176,2023.12.05,87,0
856,돈다발 레시피 구합니다,하뽀,2023.12.04,54,0
857,(완료)떡밥 200개 20마일에 팔아요!!,juno,2023.12.04,146,2
858,돈다발 레시피 구해요!,juno,2023.12.04,109,0
859,돈다발 레시피 구해요~!,전국제패 암살자 7933,2023.12.04,191,2
860,돈다발레시피 얻고싶어요..,Kk의아름다운노래,2023.12.03,141,1
861,재료 급구!!,숌뮹칭,2023.12.03,64,0
862,섬 청소해주실 분 구해요,맛있는김치,2023.12.03,286,2
863,돈다발 레시피,이유leeu,2023.12.03,111,0
864,재료 거래 해요,숌뮹칭,2023.12.03,34,1
865,돈다발 레시피 10마일로 구해요,처드,2023.12.03,139,0
866,돈다발 레시피 (급구,처드,2023.12.02,259,4
867,돈다발 레시피 구합니다,CHOSUNGWOO,2023.12.02,130,0
868,풀카탈 100마일로 원해요,처드,2023.12.02,74,1
869,[마감] 레시피 나눔.,페니실린을 이겼어,2023.12.02,146,2
870,파란장미 구해요,hyo,2023.12.02,76,4
871,일반목재 구해요,숌뮹칭,2023.12.01,49,1
872,풀카탈 구해요! (구+신 전색상),고라니,2023.12.01,79,2
873,사과 체리 하나씩만 주실 분 계신가요 ㅜㅜ,크앙,2023.11.30,65,0
874,마일로 덩 구해요!!,처드,2023.11.29,131,11
875,순정 시온 데려가실분!,SUMMER,2023.11.29,74,0
876,덩으로 마일 구해여!,사람이에여,2023.11.29,111,0
877,고라니님 들어와주세염!,사람이에여,2023.11.29,72,0
878,각종레시피 판매합니당 2탄,고라니,2023.11.29,99,0
879,각종 레시피 판매합니당,고라니,2023.11.29,175,0
880,할로윈 레시피 팔아요!,고라니,2023.11.29,35,0
881,골든/황금/금 붙은 레시피 팔아요,고라니,2023.11.29,55,0
882,벽/바닥 /러그 레시피 팔아요,고라니,2023.11.29,50,1
883,울타리 레시피 팔아요,고라니,2023.11.29,94,0
884,떡밥100개 판매해요,갱도갱이,2023.11.29,52,0
885,팔아영ㅎ,열렙 중인 입문자 281,2023.11.28,65,0
886,사진 삽니답!,사람이에여,2023.11.28,148,0
887,떡밥,미쩰,2023.11.28,109,1
888,일반 목제 사요!,고라니,2023.11.28,77,4
889,[완료] 액자 판매합니다.,페니실린을 이겼어,2023.11.27,204,1
890,간이창고 1개 ATM기1개 구매합니다,전패의 엘프 8628,2023.11.27,77,0
891,빨리 팔고파영ㅎㅎ 일괄이영ㅎ 빨리 사가세영ㅎ,열렙 중인 입문자 281,2023.11.27,99,0
892,돈다발 레시피,됒쮸,2023.11.27,173,0
893,복숭아 사과 밀 있으신 분 있나요??,낚시왕 모범생 2617,2023.11.27,138,1
894,2덩으로 마티 구해요,처드,2023.11.26,43,0
895,일괄로 팔고영ㅎㅎ 제가갈꺼에영ㅎ,열렙 중인 입문자 281,2023.11.26,143,0
896,알바 구합니다!,SUMMER,2023.11.26,125,3
897,"다이너 네온 간판,토리이",배고픈 쪼렙 4952,2023.11.26,42,0
898,쓰레기통 레시피 구해요,가앵,2023.11.25,79,1
899,떡밥 100개 팔아요,하루살이 레전드 7065,2023.11.25,44,0
900,나무통 레시피 구해요!,올메,2023.11.25,36,1
901,박미애님 나탈리...,사람이에여,2023.11.25,135,3
902,나무 통 레시피 구해요,88565,2023.11.25,42,1
903,병태 보내주실 분은 없나료?,88565,2023.11.25,60,2
904,배나 오렌지 구할 수 있나요?,88565,2023.11.25,71,2
905,배 구해요,가앵,2023.11.25,75,3
906,사과 오랜지 있으신분 계신가요?,하루살이 검사 7502,2023.11.24,139,6
907,자연풍 가구 덩으로 급구해요!,처드,2023.11.24,137,0
908,원예왜건 레시피나 완제품구해요 ㅠㅠ,고라니,2023.11.24,65,0
909,박미애님!들어와 주세여!,사람이에여,2023.11.24,40,0
910,"체리, 사과, 배 하나씩만 주실 분...",열렙 중인 만렙 1179,2023.11.24,99,3
911,"전갱이, 가자미 한 마리씩 구해요",람지,2023.11.23,47,4
912,호박 종류별로 하나씩 삽니다..,세계 최강 레전드 1434,2023.11.23,61,0
913,교배꽃 사요!,고라니,2023.11.23,104,0
914,사진 사여!🥺🥺(좀 많이 사여)(가격 변동)(제시),사람이에여,2023.11.22,102,0
915,"떡밥,화석 팔아여!많이 들어와 주세여🥺🥺",사람이에여,2023.11.22,60,0
916,오렌지 구합니다,즐겜중인 뉴비 7316,2023.11.21,92,0
917,포스터 약 150종 판매,마일 주대,2023.11.21,58,0
918,덩으로 마티 구해요,처드,2023.11.20,62,0
919,마일티켓 삽니다...﻿마일티켓 삽니다...﻿마일티켓 삽니다...,CHOSUNGWOO,2023.11.20,84,0
920,박미애님 들어와 주세여!,사람이에여,2023.11.20,91,1
921,석등 레시피 구합니다,뉴비당이,2023.11.19,39,0
922,섬청소 도와주실분,마노마노,2023.11.19,148,2
923,박미애님 들어와주세여!,사람이에여,2023.11.18,48,0
924,"초록 국화, 파란장미 구해요! (완",처드,2023.11.18,101,1
925,마일티켓 쫀쫀하게 파시는분 있나요,즐겜중인 입문자 1136,2023.11.10,123,3
926,"포장 과일 판매합니다 :) 사과,배,복숭아,오렌지,체리",똔니,2023.11.10,86,2
927,낙엽스툴레시피 30마일 삽니다,메이첼,2023.11.09,48,2
928,병태 입양받습니다 마일 선제시,네이버최강 평민 2999,2023.11.09,29,0
929,5층탑 개당30마일 삽니다,네이버최강 평민 2999,2023.11.08,40,1
930,무절임통 구해요!,하뽀,2023.11.07,64,0
931,옷 사요 ㅠㅠ(완료),ㅇㅉㄹㅁ,2023.11.07,86,0
932,산리오템 셋으로 구해요 (완료),아이폰,2023.11.07,127,1
933,과일 구합니다,세계 최강 휴먼 8906,2023.11.06,119,5
934,은방울꽃 많이 구합니다,8ㅁ8,2023.11.06,60,0
935,급구해영ㅎㅎ 제발 팔아주세영ㅎ,열렙 중인 입문자 281,2023.11.06,268,0
936,구합니다,김텔라,2023.11.06,58,0
937,완) 떡밥 300개 팔아요,학살중인 군주 9060,2023.11.05,64,0
938,떡밥 판매합니다!,루,2023.11.05,34,0
939,[거래완료]떡밥 65개 13마일에 팔아요,Eun,2023.11.05,98,1
940,낮은 나무 울타리,호로롱,2023.11.04,158,2
941,3마일로 계단 정리함 구합니다,8ㅁ8,2023.11.04,33,0
942,할로윈 울타리,호로롱,2023.11.04,98,1
943,레시피들 팔아염!,사람이에여,2023.11.04,106,0
944,돈다발 레시피 구해요,8ㅁ8,2023.11.02,119,0
945,꽃 알바 구해요,쭈니야쭈니야제발나에,2023.11.01,112,0
946,구해영ㅎ 일괄로영ㅎ,열렙 중인 입문자 281,2023.11.01,93,0
947,꽃정리 알바 구해요~~~(*지금바로 가능하신분만*)*,민트초코,2023.10.31,75,0
948,레시피 일괄로 팔아영ㅎㅎ,열렙 중인 입문자 281,2023.10.31,87,1
949,"패밀리 멤버 모집합니당-(6자리, 추가팩x)",내가 바로 마왕 4843,2023.10.30,99,1
950,꽃정리 알바 구해요~~ (급구),민트초코,2023.10.30,100,0
951,꽃 정리 알바 구해요~~~,민트초코,2023.10.30,83,1
952,나눔 완료 했어요 💥😆,마일 주대,2023.10.30,113,0
953,오너먼트 구합니다!!,민트초코,2023.10.28,73,0
954,과일구해요ㅜㅜ,연두,2023.10.28,86,0
955,떡밥 200개 팔아여!,사람이에여,2023.10.28,62,0
956,떡밥 100개 팔아요,8ㅁ8,2023.10.28,37,0
957,포장과일 팔아요!,오잉,2023.10.28,40,0
958,교배꽃 구해영ㅎ,열렙 중인 입문자 281,2023.10.28,42,0
959,농작물 판매해요!,오잉,2023.10.27,56,3
960,파란장미 팔아요,오잉,2023.10.27,64,0
961,래미 액자 팔아용,애플아 날 가져,2023.10.27,92,0
962,마일로 50덩 사요,부지런한 레전드 8389,2023.10.27,45,0
963,나눔 완료 했어요💥😆,마일 주대,2023.10.27,89,1
964,일괄로 마니사영ㅎ 마일 마니드려영ㅎ,열렙 중인 입문자 281,2023.10.27,201,1
965,무절임통..ㅜㅜ구해요,하뽀,2023.10.27,60,2
966,❗️과일 거래하실분 🍑,타쿠34,2023.10.26,99,1
967,떡밥 100개 거래 15마일,오늘만사는 언니 76511698225919639,2023.10.25,66,0
968,떡밥100개 거래,애플아 날 가져,2023.10.25,56,0
969,복숭아 포장과일 40셋 10마일,리미,2023.10.24,42,3
970,과일 체리 혹시 팔거나 교환하실분 있나요?,무뫄,2023.10.23,110,0
971,완) 봄의 대나무 10개당5마일 삽니당,네이버최강 평민 2999,2023.10.23,65,0
972,"과일(사과,오렌지)구합니다",동숲은 어려워ㅠ,2023.10.23,79,1
973,일괄로 팔아영 한번에 되시는분,열렙 중인 입문자 281,2023.10.23,207,2
974,떡밥 100개 팝니다(완료),꿈 속 대마법사,2023.10.22,50,0
975,알바하실 분 구해요:),SUMMER,2023.10.22,330,2
976,"과일 구해요(체리,배,복숭아)",로온비,2023.10.22,96,1
977,떡밥 300개 팔아요,학살중인 군주 9060,2023.10.21,65,0
978,자원들 싸게 팔아여!예약 주세여!,사람이에여,2023.10.21,71,1
979,포장과일 사여!,사람이에여,2023.10.21,93,0
980,목제 책장 레시피 구해요🥺,데굴데굴,2023.10.21,50,1
981,거래 완료 했어요💥😆,마일 주대,2023.10.21,57,1
982,주민 맡기실분 구해여!,사람이에여,2023.10.20,62,0
983,떡밥100개당 20마일삽니다,꿈에서본 입문자 143,2023.10.20,46,0
984,거래 완료 했어요💥😆,마일 주대,2023.10.20,89,1
985,거래 완료 했어요💥😆,마일 주대,2023.10.20,122,0
986,떡밥 100개 20마일에 삽니다!!,공격적인 요리마니아,2023.10.20,31,4
987,여러부운...이스터러그 레시피 있으신분..급합니다,모동숲하는 뉴비,2023.10.19,69,6
988,완) 금물뿌리개 5개 삽니다,네이버최강 평민 2999,2023.10.19,104,4
989,포장과일 40셋 10마일판매,내비도,2023.10.19,95,0
990,완) 떡밥 300개 팔아용,학살중인 군주 9060,2023.10.18,66,2
991,재료 액자 떡밥 대량 구매,금손 언데드 845,2023.10.18,89,1
992,심플패널 가든체어 있으신 분 ㅠㅠ,해적왕,2023.10.18,58,0
993,철도모형,o세리o,2023.10.18,36,1
994,완) 떡밥 300개 팔아요!,학살중인 군주 9060,2023.10.17,45,0
995,금물뿌리개 3개주시는 분께 마티 13장!!,SUMMER,2023.10.17,99,0
996,떡밥 100개 25마일 판매합니다~배달가용ㅎ,이 구역의 궁수 798,2023.10.17,42,6
997,배 나눔해주실분~~,o세리o,2023.10.16,98,2
998,"심플패널, 가든체어 구해요ㅜㅠ",해적왕,2023.10.16,68,2
999,부옥 레시피 구해요,학살중인 군주 9060,2023.10.15,46,2
1000,동린이.. 무주식 도와주실분….,제로밍,2023.10.15,76,2
1001,강아지풀 레시피나 강아지풀구해요,천하통일 마법사 5217,2023.10.14,81,4
1002,떡밥 100개 팝니다(종료),꿈 속 대마법사,2023.10.14,119,1
1003,황금물뿌리개 구해요ㅠㅠ,꿈에서본 마법사 7288,2023.10.14,136,1
1004,"배,복숭아,체리 나눠주실분ㅜㅜ",금손 겜돌이 1986,2023.10.14,79,2
1005,떡밥 계속 삽니다,배고픈 검사 2936,2023.10.14,81,3
1006,무지개 꽃 종류별 구매,배고픈 검사 2936,2023.10.14,56,6
1007,토용들 사여!,사람이에여,2023.10.13,56,2
1008,금장미 10송이 팔아유,동린이임댜,2023.10.13,79,1
1009,"체리,오렌지 원 합니다",네이버최강 초보 5251,2023.10.13,71,0
1010,완) 떡밥 300개 팔아요,학살중인 군주 9060,2023.10.13,77,0
1011,없는 과일 구해요(교환),고뇌하는 모범생 9585,2023.10.11,126,4
1012,재료 액자 무한 매입,금손 언데드 845,2023.10.10,63,0
1013,급구해영ㅎ,열렙 중인 입문자 281,2023.10.10,116,2
1014,주민 분양합니다!,8ㅁ8,2023.10.09,297,4
1015,심플패널 구합니다 ㅠ,메시,2023.10.09,52,0
1016,떡밥 1 00개 팔아요완료!,애플아 날 가져,2023.10.09,61,4
1017,일괄로 모두 팔아영ㅎ 사가세영ㅎ,열렙 중인 입문자 281,2023.10.09,159,2
1018,(수정) 많이 팔아용,학살중인 군주 9060,2023.10.09,99,4
1019,떡밥 100개 팔아요!선물 증정🫶,오잉,2023.10.07,161,0
1020,"자원들 싸게 팔아여!(목재,떡밥,별조각,등)",사람이에여,2023.10.07,141,1
1021,배 사과 복숭아 1개라두 주실분,신화속 궁수 6366,2023.10.07,93,0
1022,거래 완료 했어요💥😆,마일 주대,2023.10.07,186,1
1023,교환해영ㅎ 보너스도잇어영ㅎ,열렙 중인 입문자 281,2023.10.07,40,0
1024,사진팔아요!,8ㅁ8,2023.10.06,60,0
1025,일괄로 다 팔앙옇ㅎㅎㅎ,열렙 중인 입문자 281,2023.10.06,198,1
1026,(완료!) 복숭아 1개 체리 1개 구합니당,오늘만사는 뉴비 342,2023.10.05,60,1
1027,체리 20~30개 마일티켓2장으로 교환해영!,SUMMER,2023.10.05,88,2
1028,주민 액자/재료 구매합니다 ㅠㅠ 🍁,금손 언데드 845,2023.10.05,48,0
1029,(완료!) 복숭아 체리 오렌지 구해요 ㅠㅠ,오늘만사는 뉴비 342,2023.10.05,53,0
1030,급구해영 일괄이영ㅎ 너므 갖고싶어영ㅎ,열렙 중인 입문자 281,2023.10.05,92,7
1031,돌 철광석 점토 싸게 팔아요,학살중인 군주 9060,2023.10.04,79,0
1032,팔아영 일괄이에영ㅎ,열렙 중인 입문자 281,2023.10.03,132,3
1033,자재 구해여!,동린이임댜,2023.10.03,130,1
1034,(완료)성탑 그레이색 하나주실분 구해요(비댓),윤서 부계가 갑니다,2023.10.03,47,0
1035,오렌지 또는 사과 나눠주실분 계신가요ㅠ,영스맘,2023.10.03,83,4
1036,복숭아 나눔 부탁드려요(일주일차 동린이),동린이임댜,2023.10.03,81,1
1037,복숭아 개당 배 3개드려요!,동린이임댜,2023.10.02,61,1
1038,배 나눔 해주실분 찾아요~,핑크팬더,2023.10.02,103,0
1039,"오렌지, 배 22개랑 교환 구해요",먕훈,2023.10.02,85,0
1040,떡밥 삽니다,초텐짱,2023.10.02,48,3
1041,배 나눔해주실분 계실까요 ?,천하태평 검사 1222,2023.10.01,123,0
1042,성문 성탑 성벽 삽니다!,BISTAY,2023.10.01,52,0
1043,레시피 판매합니다!,천하통일 저승사자 2701,2023.10.01,93,7
1044,통신 자체가 처음이긴한데 떡밥 100개 팝니다! 마일 20개로요,부활한 수호신 696,2023.09.30,55,1
1045,떡밥 100개랑 마일티켓,효워니,2023.09.30,267,4
1046,무값 571벨. 3마일 교환,부지런한 평민 5458,2023.09.30,85,2
1047,무값 200벨 이상 알려주세요!,사람이에여,2023.09.30,55,2
1048,주민액자 팔아영♥ 일괄이에영ㅎ,열렙 중인 입문자 281,2023.09.30,125,1
1049,금도구 완제품 팔아요,세봉짱,2023.09.30,100,1
1050,"ATM기,간이창고 사여",사람이에여,2023.09.29,77,0
1051,(완료)무값 451벨,부지런한 평민 5458,2023.09.29,40,1
1052,"일목, 부목,단목 삽니다",메이첼,2023.09.29,46,0
1053,(완)돌 삽니다,초텐짱,2023.09.29,39,0
1054,제가 잡초 뽑기 노동 하겠습니다!,사람이에여,2023.09.28,45,0
1055,잡초 구해요,8ㅁ8,2023.09.28,75,0
1056,무값,폭주하는 끝판왕 5002,2023.09.28,49,1
1057,마일을 덩으로 교환해주실붘,세봉짱,2023.09.28,52,0
1058,포스터팔아요,초텐짱,2023.09.27,43,2
1059,(완)마일 삽니다,초텐짱,2023.09.27,95,0
1060,배 사과 나눔해주실분 계실까요?,메시,2023.09.27,67,0
1061,구 카탈 만지작원해요,전설의 수호신 7423,2023.09.27,97,1
1062,침엽수 나눔 / 거래 하실 분 구해요 !!,열렙 중인 평민 2774,2023.09.27,52,0
1063,"(완료) 성벽, 서부의거리, 식물 파티션 마일로 사요",윈윈맘,2023.09.27,46,0
1064,초록 국화 팝니당,금손 언데드 845,2023.09.27,49,3
1065,"자원들 싸게 팔아요!(떡밥,별의조각,목재 등)",사람이에여,2023.09.26,119,2
1066,원하시는 마일 거레!많이 들어와 주세요!싸게드릴게요!,사람이에여,2023.09.26,142,0
1067,잡초뽑기 알바 구하시는분 비댓,윤서 부계가 갑니다,2023.09.26,42,0
1068,"복숭아,귤,배 얻을 수있을까요?",라운지 초심자 a637657,2023.09.26,62,0
1069,복숭아 필요한대 혹시 나눔 가능하신분 있을까요 ㅠㅠ,메시,2023.09.26,63,0
1070,서부의 거리 구해요,8ㅁ8,2023.09.26,68,0
1071,벙커침대 구해용 거래 진행중,천하통일 저승사자 2701,2023.09.25,74,0
1072,무 450벨 이상인 섬 찾아요!,사람이에여,2023.09.25,39,0
1073,중세의 거리 구해용,천하통일 저승사자 2701,2023.09.25,111,1
1074,"(완료)복숭아,체리,배 구해요 ~",하루살이 파괴왕 20251695613571083,2023.09.25,124,0
1075,빨간 오너먼트 1셋 10마일에 구해용,천하통일 저승사자 2701,2023.09.25,44,1
1076,마일티켓 50개 벨로삽니다,라운지대표 쪼렙 386,2023.09.24,73,0
1077,자원들 팔아요!싸게 팔게요!,사람이에여,2023.09.24,72,0
1078,해피홈파라다이스 가구 주문받아여,초텐짱,2023.09.23,53,1
1079,과일1셋당 1마일에팔아요,초텐짱,2023.09.23,153,1
1080,무값 500 이상이신 분 계실까요,천하통일 저승사자 2701,2023.09.23,45,2
1081,(완료) 떡밥 기부해주실분 비댓(물고기 도감때문입니다),윤서 부계가 갑니다,2023.09.23,155,1
1082,[완료] 주민액자 삽니다. #2,페니실린을 이겼어,2023.09.23,86,0
1083,[완료] 주민액자 삽니다 #1,페니실린을 이겼어,2023.09.23,132,1
1084,개구리 주민 액자 구매해요 ✨,금손 언데드 845,2023.09.23,41,0
1085,여러가지 많이 사요 💛💛💛,금손 언데드 845,2023.09.22,69,0
1086,잡초 알바 구해요 비댓 (많이 답주세요!!),윤서 부계가 갑니다,2023.09.22,42,0
1087,"구부러진 가로등,와일드 통나무 벤치 레시피 구해용",사람이에여,2023.09.22,35,0
1088,마일구해용,8ㅁ8,2023.09.21,95,0
1089,구해영ㅎ,열렙 중인 입문자 281,2023.09.21,94,0
1090,덩굴 삽니다,초텐짱,2023.09.21,85,1
1091,떡밥 100개 15마일!무한 판매이고 예약 해주세요^^,사람이에여,2023.09.21,159,1
1092,마일팔아요,초텐짱,2023.09.21,130,4
1093,(완료)배나무 구해요! 5그루에 50만벨로 살게요,초텐짱,2023.09.21,96,2
1094,"체리,오렌지,배 구합니다",내가 바로 Lv1 9805,2023.09.21,162,5
1095,"부드러운 목제,단단한 목제,목제,돌 마일이랑 거레 해용!!",사람이에여,2023.09.20,60,1
1096,내일 2시즈음 마일 이랑 덩이랑 거레 해욥!,사람이에여,2023.09.20,64,0
1097,여러가지 많이 구매해요💗,금손 언데드 845,2023.09.20,75,3
1098,마일팔아용,8ㅁ8,2023.09.20,148,2
1099,섬꾸미고싶은데 꾸밀 수 있는게 별로 없는데 기부해주실분 비댓(레시피도 됩니다),윤서 부계가 갑니다,2023.09.20,98,0
1100,내일 까지 자연풍 가구 거레,사람이에여,2023.09.20,41,0
1101,있는 분들 구해요!,숌뮹칭,2023.09.20,89,3
1102,"완료)쭈니, 미첼, 애플, 뽀야미,사이다,귀오미,재스민 분양합니다.",메이첼,2023.09.19,306,0
1103,"복숭아, 체리 구해요!!",다쁜이,2023.09.19,110,2
1104,레시피 삽니담,열렙 중인 전학생 1919,2023.09.19,58,4
1105,야채과일사영ㅎ,열렙 중인 입문자 281,2023.09.18,134,0
1106,주민 액자 사요(아무나 상관없이 다사요),ㅇㅉㄹㅁ,2023.09.18,202,3
1107,일괄이고영 제가가고영 팔고싶어영ㅎ,열렙 중인 입문자 281,2023.09.18,213,0
1108,마일리지티켓,오늘만사는 오빠 2028,2023.09.18,58,0
1109,초록국화 팔아용,금손 언데드 845,2023.09.18,36,0
1110,떡밥 300개 100개당 15마일 판매,리미,2023.09.18,59,5
1111,떡밥 500개 팔아요,학살중인 군주 9060,2023.09.17,48,1
1112,레시피 구매합니다!!,천하통일 저승사자 2701,2023.09.16,46,2
1113,떡밥 100개 (20마일) 제가 떡밥을 드리고 주대님이 마일을 드리는것 이에용!,사람이에여,2023.09.16,75,0
1114,(완료) 떡밥 삽니다,페니실린을 이겼어,2023.09.16,68,0
1115,팔아요,열렙 중인 입문자 281,2023.09.16,149,0
1116,잡초알바 구해요 비댓(많이 달아주세요),윤서 부계가 갑니다,2023.09.16,91,2
1117,금장미 팔아요,8ㅁ8,2023.09.16,88,0
1118,쓰레기 사실분? 잇나요?,마치는코알라,2023.09.16,65,1
1119,npc 액자팔아요,8ㅁ8,2023.09.16,262,0
1120,떡밥 200개 팝니다~,마치는코알라,2023.09.16,75,2
1121,병풍 파시는분 없을까요,키티의움직이는섬,2023.09.15,83,3
1122,복숭아 체리 구해요....,동숲에빠진 짱구,2023.09.15,87,0
1123,"점토,철광석,돌 팔아용",8ㅁ8,2023.09.14,143,10
1124,황금장미 팔아용,감자ㅇ,2023.09.14,92,3
1125,동양풍 가구 삽니당!!!!,키티의움직이는섬,2023.09.14,132,0
1126,일반 목재 한셋트 사요 비댓,윤서 부계가 갑니다,2023.09.13,78,5
